frpm_perc,act_perc_above_21,sat_perc_read_write_benchmark,sat_perc_math_benchmark,sat_perc_both_benchmarks,perc_sat_takers,perc_act_takers
0.929,0.38299999999999995,0.6706,0.5294,0.4941,0.05032563647128478,0.055654233274126705
0.531,0.5357,0.7864,0.4757,0.466,0.062085593731163354,0.03375527426160337
0.545,0.5670000000000001,0.8188,0.6522,0.6159,0.06015693112467306,0.042284219703574544
0.5670000000000001,0.5861999999999999,0.7872,0.5957,0.5887,0.06354213609734115,0.039206849932401984
0.569,0.5607,0.7857,0.6639,0.6218,0.09802306425041186,0.09843492586490939
0.7859999999999999,0.6818000000000001,0.7631999999999999,0.7105,0.6315999999999999,0.06822262118491922,0.013165769000598444
0.7909999999999999,0.3704,0.4769,0.2462,0.23079999999999998,0.05007704160246533,0.020801232665639446
0.461,0.5532,0.7768,0.6786,0.5982,0.06930693069306931,0.029084158415841586
0.267,,0.7778,0.3889,0.3889,0.06666666666666667,0.022222222222222223
0.154,1.0,1.0,0.85,0.85,0.06153846153846154,0.046153846153846156
0.556,,0.8148000000000001,0.40740000000000004,0.3704,0.06923076923076923,0.03333333333333333
0.11900000000000001,0.8815000000000001,0.9412,0.8416,0.8281000000000001,0.09400255210548703,0.08974904296044237
0.24600000000000002,0.8134,0.897,0.7333,0.7212000000000001,0.08656873032528856,0.07030430220356768
0.187,0.7989,0.9154000000000001,0.8051,0.7794,0.1146228402865571,0.07964601769911504
0.155,0.9104000000000001,0.9457,0.8643000000000001,0.8527,0.10822147651006711,0.08892617449664429
0.257,0.6973999999999999,0.8978,0.8226,0.7957,0.08255659121171771,0.08655126498002663
0.33899999999999997,0.675,0.8053,0.6195,0.5841,0.07448912326961107,0.05273566249176005
0.402,0.4545,0.7532,0.4935,0.4805,0.1969309462915601,0.056265984654731455
0.413,,0.9333,0.4,0.4,0.026501766784452298,0.0088339222614841
0.514,0.7071,0.6809999999999999,0.37929999999999997,0.37070000000000003,0.09362389023405973,0.07990314769975787
0.8190000000000001,,0.44439999999999996,0.11109999999999999,0.0556,0.03389830508474576,0.011299435028248588
0.745,,0.8,0.44,0.44,0.06510416666666667,0.0026041666666666665
0.764,0.4667,0.6970000000000001,0.48479999999999995,0.4545,0.09269662921348315,0.042134831460674156
0.757,,0.6842,0.4211,0.31579999999999997,0.09947643979057591,0.020942408376963352
0.742,,0.6765000000000001,0.4118,0.3824,0.10559006211180125,0.009316770186335404
0.905,0.2973,0.244,0.1369,0.11900000000000001,0.15013404825737264,0.03306523681858802
0.789,0.31579999999999997,0.6034,0.3276,0.3103,0.07503234152652005,0.02457956015523933
0.473,0.5,0.5957,0.2979,0.2766,0.12020460358056266,0.09718670076726342
0.843,0.1605,0.4204,0.1592,0.1401,0.10188189487345879,0.05256327060350422
0.6990000000000001,,0.5517,0.2069,0.1724,0.10086956521739131,0.0017391304347826088
0.9690000000000001,0.0,0.1765,0.0,0.0,0.09444444444444444,0.04722222222222222
0.777,0.10529999999999999,0.5385,0.15380000000000002,0.15380000000000002,0.04924242424242424,0.08636363636363636
0.33,,0.7778,0.44439999999999996,0.44439999999999996,0.09424083769633508,0.015706806282722512
0.7340000000000001,,0.6563,0.375,0.375,0.0851063829787234,0.010638297872340425
0.512,0.6,0.7947,0.596,0.5695,0.10300136425648022,0.023874488403819918
0.442,0.6154,0.8031,0.6654000000000001,0.622,0.10583333333333333,0.027083333333333334
0.397,0.8783,0.7959,0.6173,0.5969,0.10663764961915125,0.06256800870511425
0.545,,0.8229000000000001,0.5,0.4792,0.06717984604618614,0.009097270818754374
0.149,0.9015000000000001,0.9373,0.8471,0.8275,0.11702615878843506,0.09316200091785222
0.687,,0.7826000000000001,0.43479999999999996,0.43479999999999996,0.01537433155080214,0.004679144385026738
0.9490000000000001,0.48,0.8902,0.6707,0.6098,0.09808612440191387,0.11961722488038277
0.542,0.7037,0.7,0.35,0.3333,0.066006600660066,0.0297029702970297
0.429,0.6,0.6957,0.3261,0.3043,0.17523809523809525,0.047619047619047616
0.41,0.7536,0.8622,0.6711,0.6444,0.09282178217821782,0.05693069306930693
0.9009999999999999,0.2379,0.4876,0.3035,0.2637,0.09275496077526535,0.09506229810798339
0.23399999999999999,0.9464,0.8920999999999999,0.7914,0.777,0.09886201991465149,0.07965860597439545
0.6729999999999999,0.4103,0.6463,0.2683,0.2561,0.08479834539813857,0.04033092037228542
0.5529999999999999,0.4902,0.71,0.42,0.4,0.08952551477170993,0.045658012533572066
0.792,0.5636,0.7563,0.563,0.5126,0.06926658905704307,0.0320139697322468
0.354,0.7261,0.8795999999999999,0.7016,0.6911,0.10015731515469324,0.08232826428945988
0.632,0.2784,0.6875,0.5156000000000001,0.4375,0.03457590491626148,0.05240410588870881
0.057,0.9584,0.9872,0.9231,0.9167000000000001,0.060653188180404355,0.15902021772939348
0.1,0.9183,0.9543,0.8856999999999999,0.8629000000000001,0.0716039279869067,0.14525368248772505
0.11800000000000001,0.8347,0.9454,0.7923,0.7923,0.09399075500770417,0.12737544940934772
0.145,0.8341,0.9211,0.7526,0.7368000000000001,0.10270270270270271,0.11729729729729729
0.5479999999999999,,0.8845999999999999,0.5385,0.5385,0.012155212716222535,0.001402524544179523
0.26899999999999996,0.6327,0.8903,0.7116,0.6928,0.12883683360258483,0.0395799676898223
0.757,0.2877,0.45630000000000004,0.25,0.20629999999999998,0.09014084507042254,0.04112676056338028
0.42200000000000004,0.7082999999999999,0.9140999999999999,0.7383,0.7031000000000001,0.10870488322717622,0.030573248407643312
0.7809999999999999,0.39130000000000004,0.6696,0.35710000000000003,0.33039999999999997,0.06686567164179104,0.01373134328358209
0.22399999999999998,0.6757,0.8808,0.7126,0.6869,0.14718019257221457,0.038170563961485555
0.757,0.4217,0.6746,0.311,0.3062,0.08403699236027343,0.03337354242058705
0.772,0.28059999999999996,0.6564,0.45130000000000003,0.3897,0.08037922506183018,0.0572959604286892
0.336,0.5224,0.8415,0.5761999999999999,0.5549000000000001,0.13827993254637436,0.02824620573355818
0.622,0.4932,0.75,0.5266,0.4894,0.08999521302058401,0.034944949736716135
0.66,0.3818,0.6981,0.33020000000000005,0.3208,0.06687697160883281,0.03470031545741325
0.826,0.3958,0.7062,0.48590000000000005,0.4689,0.06714719271623672,0.036418816388467376
0.693,0.3065,0.6033,0.3471,0.3223,0.06533477321814254,0.03347732181425486
0.272,0.8587,0.8515999999999999,0.7143,0.6812999999999999,0.10750147666863556,0.054341405788541054
0.562,0.6349,0.7887000000000001,0.6831,0.669,0.06758686339838173,0.029985721085197526
0.5770000000000001,0.875,0.7805,0.6829000000000001,0.6585,0.028954802259887006,0.011299435028248588
0.66,0.5167,0.6164000000000001,0.40880000000000005,0.34590000000000004,0.06737288135593221,0.025423728813559324
0.18,0.8931999999999999,0.9396,0.7918999999999999,0.7852,0.11287878787878788,0.07803030303030303
0.237,0.7143,0.8889,0.7513,0.7354,0.0807002561912895,0.06575576430401367
0.648,0.4474,0.6818000000000001,0.4621,0.4167,0.06013667425968109,0.03462414578587699
0.485,0.504,0.7642,0.6179,0.5690999999999999,0.08316430020283976,0.042258282623394185
0.43799999999999994,0.5225,0.7892,0.49329999999999996,0.47979999999999995,0.08492003046458492,0.06778370144706779
0.318,0.7049,0.873,0.6547,0.6286999999999999,0.08927013666763595,0.07095085780750218
0.434,0.5,0.7064,0.3945,0.3761,0.0934018851756641,0.04284490145672665
0.516,0.375,0.6484000000000001,0.2198,0.20879999999999999,0.15964912280701754,0.028070175438596492
0.47,0.5417000000000001,0.7241,0.431,0.4138,0.1457286432160804,0.06030150753768844
0.428,,0.7222,0.3611,0.3611,0.10557184750733138,0.01466275659824047
0.725,0.12119999999999999,,,,0.004291845493562232,0.14163090128755365
0.757,,0.36590000000000006,0.19510000000000002,0.1463,0.14855072463768115,0.025362318840579712
0.727,0.0233,0.10640000000000001,0.3404,0.0638,0.15824915824915825,0.1447811447811448
0.55,,0.44,0.22,0.2,0.13966480446927373,0.025139664804469275
0.94,0.4,0.6087,0.3478,0.3043,0.05707196029776675,0.12406947890818859
0.521,0.6667000000000001,0.7809999999999999,0.5524,0.5238,0.16773162939297126,0.052715654952076675
0.6659999999999999,0.5,0.5286,0.3643,0.2929,0.1282051282051282,0.045787545787545784
0.6940000000000001,0.4286,0.7044,0.5597,0.49689999999999995,0.1306491372226787,0.03451109285127362
0.18600000000000003,0.8205,0.9419,0.7442,0.7442,0.10817610062893082,0.04905660377358491
0.624,0.1739,0.2157,0.2353,0.15689999999999998,0.11283185840707964,0.05088495575221239
0.636,0.07690000000000001,0.2857,0.07139999999999999,0.047599999999999996,0.12962962962962962,0.08024691358024691
0.418,0.4103,0.5781000000000001,0.3906,0.375,0.1336116910229645,0.081419624217119
0.6659999999999999,0.5789,0.654,0.6578,0.5550999999999999,0.1448237885462555,0.05231277533039647
0.493,0.5714,0.7618,0.7147,0.6426000000000001,0.15410628019323672,0.05410628019323672
0.354,0.8975,0.9811,0.9125,0.9102,0.1524873828406633,0.08795962509012256
0.591,0.16329999999999997,0.44270000000000004,0.3053,0.2519,0.1191992720655141,0.08917197452229299
0.6729999999999999,0.18420000000000003,0.39130000000000004,0.2609,0.1739,0.04791666666666667,0.07916666666666666
0.493,0.5851,0.7563,0.7097,0.6164999999999999,0.13984962406015036,0.04711779448621554
0.584,0.1818,0.6103999999999999,0.23379999999999998,0.23379999999999998,0.048427672955974846,0.013836477987421384
0.45799999999999996,0.625,0.7619,0.47619999999999996,0.44439999999999996,0.0784557907845579,0.019925280199252802
0.51,0.7288,0.8116,0.5362,0.5169,0.07252978276103714,0.020672740014015416
0.5710000000000001,0.39390000000000003,0.7879,0.4242,0.4242,0.049107142857142856,0.049107142857142856
0.45899999999999996,0.5204,0.8514,0.5946,0.5946,0.16017316017316016,0.21212121212121213
0.7829999999999999,0.4194,0.5963,0.40369999999999995,0.34159999999999996,0.08836443468715698,0.03402854006586169
0.5760000000000001,0.46,0.7225,0.6301,0.578,0.07965009208103131,0.02302025782688766
0.504,0.7955,0.9301999999999999,0.8371999999999999,0.8140000000000001,0.16929133858267717,0.1732283464566929
0.66,0.4891,0.7476999999999999,0.6126,0.5586,0.053857350800582245,0.044638524987869965
0.506,0.6364,0.8693000000000001,0.7190000000000001,0.6993,0.07093184979137691,0.056096430227167364
0.6829999999999999,,0.6827,0.34619999999999995,0.33649999999999997,0.0873215785054576,0.009235936188077247
0.537,0.5313,0.7016,0.2984,0.2742,0.09794628751974724,0.02527646129541864
0.44299999999999995,0.7429000000000001,0.8898999999999999,0.5229,0.5046,0.07915758896151052,0.025417574437182282
0.512,0.4483,0.7256999999999999,0.42479999999999996,0.3982,0.07049282595134124,0.018091079226450407
0.539,0.5625,0.5733,0.3333,0.3333,0.04509921828021648,0.009621166566446182
0.8059999999999999,,0.46,0.24,0.22,0.06142506142506143,0.002457002457002457
0.45799999999999996,,0.9545,0.5,0.5,0.016176470588235296,0.006617647058823529
0.318,0.8378,0.8611,0.4861,0.4722,0.07422680412371134,0.03814432989690722
0.636,0.3182,0.5,0.26039999999999996,0.20309999999999997,0.08563782337198929,0.009812667261373774
0.7120000000000001,0.1809,0.5294,0.2353,0.2353,0.08994708994708994,0.12433862433862433
0.507,0.5278,0.8764,0.6517000000000001,0.6292,0.20601851851851852,0.16666666666666666
0.47,,0.8125,0.4375,0.4375,0.062135922330097085,0.003883495145631068
0.634,0.2683,0.39189999999999997,0.2297,0.2027,0.14979757085020243,0.08299595141700405
0.546,,0.7948999999999999,0.5128,0.4359,0.18055555555555555,0.06018518518518518
0.679,,0.6,0.2667,0.2667,0.0702576112412178,0.0117096018735363
0.752,0.28,0.3882,0.1941,0.16469999999999999,0.07498897220996913,0.011027790030877812
0.685,0.36840000000000006,0.5294,0.3922,0.3268,0.07139524031731218,0.026598226784881007
0.648,0.2778,0.5205,0.2329,0.20550000000000002,0.04334916864608076,0.010688836104513063
0.221,,0.7391,0.5362,0.4928,0.12522686025408347,0.018148820326678767
0.368,0.64,0.8226,0.5887,0.5565,0.08233731739707835,0.016600265604249667
0.5710000000000001,0.3077,0.7676000000000001,0.4718,0.45770000000000005,0.06950562897699461,0.03181595692608909
0.373,0.6833,0.8434999999999999,0.5782,0.5374,0.0735367683841921,0.030015007503751877
0.19899999999999998,0.8845999999999999,0.8636,0.6212,0.6061,0.09792284866468842,0.03857566765578635
0.342,0.7646999999999999,0.8864,0.6591,0.6591,0.03328290468986384,0.025718608169440244
0.369,,0.8946999999999999,0.5789,0.5789,0.06209150326797386,0.042483660130718956
0.652,0.6087,0.8077,0.5192,0.5,0.05549626467449306,0.02454642475987193
0.37200000000000005,0.6139,0.8931,0.6335999999999999,0.6335999999999999,0.06380905991232343,0.07696054554310765
0.355,0.7714,0.9388,0.7551000000000001,0.7551000000000001,0.057176196032672114,0.040840140023337225
0.254,0.8129000000000001,0.9190999999999999,0.8088,0.7868,0.08729139922978177,0.08921694480102696
0.15,0.7245999999999999,0.9037999999999999,0.6154,0.6154,0.07084468664850137,0.09400544959128065
0.419,0.5954999999999999,0.7955,0.5379,0.5075999999999999,0.061395348837209304,0.0413953488372093
0.364,0.7692,0.7792,0.5714,0.5714,0.07692307692307693,0.06493506493506493
0.183,0.6939,0.7968999999999999,0.6406000000000001,0.625,0.13034623217922606,0.09979633401221996
0.444,0.47369999999999995,0.4474,0.193,0.17980000000000002,0.18734593262119967,0.015612161051766639
0.187,,0.7524,0.6286,0.5905,0.17529215358931552,0.021702838063439065
0.16399999999999998,0.8261,0.7602,0.5379999999999999,0.5263,0.2105911330049261,0.02832512315270936
0.316,0.8929,0.6192,0.4913,0.4448,0.2254259501965924,0.01834862385321101
0.853,0.0968,,,,0.0,0.047839506172839504
0.106,0.8787999999999999,0.9014,0.7042,0.7042,0.12792792792792793,0.05945945945945946
0.225,0.8925,0.9128000000000001,0.7965000000000001,0.7848999999999999,0.10268656716417911,0.05552238805970149
0.12300000000000001,0.8397,0.9412,0.8234999999999999,0.7940999999999999,0.11394101876675604,0.08780160857908847
0.374,0.40380000000000005,0.8443,0.5656,0.5328,0.10278011794439765,0.04380791912384162
0.21899999999999997,0.8462000000000001,0.8278,0.755,0.7219,0.09623964308476737,0.041427660930529
0.20600000000000002,0.878,0.932,0.898,0.8571,0.12436548223350254,0.06937394247038917
0.358,0.8493,0.8671,0.7062999999999999,0.6993,0.08347927612375948,0.04261529480443666
0.531,0.41859999999999997,0.5532,0.38299999999999995,0.3191,0.10352422907488987,0.0947136563876652
0.6779999999999999,0.2353,0.5,0.2143,0.11900000000000001,0.10319410319410319,0.12530712530712532
0.882,,0.303,0.1515,0.12119999999999999,0.09065934065934066,0.005494505494505495
0.115,0.8208,0.9274,0.8504,0.8162,0.1055956678700361,0.07806859205776173
0.387,0.8045,0.7938,0.6907,0.6701,0.07766212970376302,0.053242594075260205
0.489,0.6311,0.767,0.6648000000000001,0.6136,0.08514755684567005,0.059022738268021284
0.384,0.7075,0.8079000000000001,0.596,0.5828,0.07688391038696538,0.0539714867617108
0.285,0.8095,0.8332999999999999,0.6933,0.6667000000000001,0.11838989739542226,0.016574585635359115
0.44,0.7,0.8256,0.6163000000000001,0.593,0.06510219530658592,0.01514004542013626
0.5539999999999999,0.5385,0.7959,0.6939,0.6327,0.08032786885245902,0.06393442622950819
0.462,0.8148000000000001,0.907,0.6744,0.6744,0.036564625850340135,0.02295918367346939
0.733,,0.7368000000000001,0.5789,0.5789,0.01207115628970775,0.008894536213468869
0.272,0.8162999999999999,0.9286,0.7857,0.7679,0.07115628970775095,0.062261753494282084
0.758,0.4239,0.6643000000000001,0.41259999999999997,0.39159999999999995,0.05151296829971182,0.03314121037463977
0.5820000000000001,0.5,0.7424,0.5529999999999999,0.5152,0.05736636245110821,0.025206431986093004
0.8440000000000001,0.2688,0.6548999999999999,0.5211,0.4789,0.05220588235294118,0.03419117647058824
0.27399999999999997,0.76,0.9129999999999999,0.7101000000000001,0.6957,0.07599118942731277,0.05506607929515418
0.358,0.6903,0.8848,0.7539,0.7434999999999999,0.0960764587525151,0.07796780684104627
0.473,0.7642,0.8634000000000001,0.6503,0.6339,0.08957415565345081,0.05188448360254528
0.466,0.6905,0.8917,0.6879000000000001,0.6688,0.07288765088207985,0.0584958217270195
0.16399999999999998,0.8181999999999999,0.9412,0.7451000000000001,0.7254999999999999,0.07456140350877193,0.04824561403508772
0.747,0.18420000000000003,0.47369999999999995,0.21050000000000002,0.21050000000000002,0.02844311377245509,0.05688622754491018
0.34600000000000003,0.4839,0.7778,0.537,0.5,0.1424802110817942,0.08179419525065963
0.095,0.9023,0.9273,0.7818,0.7696999999999999,0.09311512415349887,0.07505643340857787
0.168,0.9551999999999999,0.9281,0.7626000000000001,0.741,0.07713651498335183,0.03718091009988901
0.495,0.4328,0.6781999999999999,0.3678,0.3448,0.06692307692307692,0.05153846153846154
0.28,0.7846,0.8356999999999999,0.6570999999999999,0.6214,0.09003215434083602,0.04180064308681672
0.271,0.8451000000000001,0.9457,0.7674,0.7674,0.08057464084946908,0.0443472829481574
0.6940000000000001,0.4,0.7826000000000001,0.5870000000000001,0.5652,0.08679245283018867,0.18867924528301888
0.46399999999999997,0.3947,0.8776,0.4694,0.449,0.13535911602209943,0.10497237569060773
0.516,,0.25,0.0417,0.0417,0.06557377049180328,0.00546448087431694
0.758,0.0294,,,,0.0,0.09366391184573003
0.76,0.0909,0.2353,0.0882,0.0882,0.09366391184573003,0.06060606060606061
0.833,,0.2,0.05,0.05,0.07407407407407407,0.0
0.884,,0.5568,0.5,0.4432,0.2009132420091324,0.0
0.6579999999999999,,0.755,0.5033,0.4901,0.08851113716295428,0.0076201641266119575
0.214,0.8059999999999999,0.8351000000000001,0.6289,0.6186,0.09044289044289044,0.031235431235431235
0.47700000000000004,0.46509999999999996,0.7909999999999999,0.5697,0.541,0.08495821727019498,0.029944289693593314
0.815,,0.3519,0.22219999999999998,0.1852,0.13170731707317074,0.012195121951219513
0.16,0.9344,0.9186,0.8576,0.8343,0.11617696724079703,0.041202296521445456
0.633,0.6537999999999999,0.7929,0.5714,0.5571,0.07498660953401179,0.013926084627745045
0.833,,0.41490000000000005,0.2766,0.2021,0.0892687559354226,0.006647673314339981
0.638,,0.7736,0.5,0.4623,0.08339889850511409,0.011014948859166011
0.47200000000000003,0.5676,0.6757,0.5203,0.4459,0.08380520951302378,0.020951302378255945
0.769,0.1887,0.5038,0.31579999999999997,0.2481,0.09248956884561892,0.0737134909596662
0.257,0.8542000000000001,0.8654999999999999,0.7857,0.7479,0.11564625850340136,0.023323615160349854
0.39,0.82,0.8245999999999999,0.7164,0.6754000000000001,0.11006160164271048,0.02053388090349076
0.092,0.9569,0.9359000000000001,0.8889,0.8675,0.10151843817787419,0.09067245119305857
0.309,0.8049,0.8140999999999999,0.7115,0.6795,0.07496395963479097,0.03940413262854397
0.145,0.9390999999999999,0.9329999999999999,0.905,0.8826999999999999,0.07381443298969072,0.08123711340206186
0.055,0.9593,0.9643,0.9464,0.9464,0.059574468085106386,0.09148936170212765
0.046,0.9717,0.9797,0.9898,0.9695,0.08663148636763413,0.0932277924362357
0.35700000000000004,,0.9091,0.7818,0.7454999999999999,0.18032786885245902,0.036065573770491806
0.408,0.63,0.7468,0.5195000000000001,0.48700000000000004,0.09453652547575199,0.061387354205033766
0.602,0.5832999999999999,0.6587000000000001,0.4365,0.3968,0.07526881720430108,0.021505376344086023
0.049,0.9571999999999999,0.9706,0.8970999999999999,0.8922,0.09541627689429373,0.08746492048643592
0.019,0.9669,0.9773000000000001,0.9545,0.9431999999999999,0.06418672501823487,0.08825674690007294
0.29600000000000004,0.8312999999999999,0.865,0.7423000000000001,0.6994,0.11576704545454546,0.05894886363636364
0.36200000000000004,0.625,0.8438,0.6146,0.6042000000000001,0.082687338501292,0.02756244616709733
0.16699999999999998,0.9107,0.8865000000000001,0.7514,0.7404999999999999,0.08307139649753031,0.07543780871127077
0.154,0.8276,0.9068,0.882,0.8509,0.07807953443258972,0.08438409311348205
0.071,0.9013,0.9562999999999999,0.9399,0.929,0.09122632103688934,0.11116650049850449
0.079,0.8312,0.9673999999999999,0.8859,0.8804000000000001,0.08662900188323917,0.10875706214689265
0.565,0.6470999999999999,0.8776,0.6327,0.6327,0.04483074107959744,0.01555352241537054
0.826,0.0877,0.3036,0.07139999999999999,0.0536,0.11475409836065574,0.1168032786885246
0.102,0.9024,0.9173,0.8872,0.8421,0.0693792383933229,0.08555033907146584
0.537,0.6415000000000001,0.8,0.5188,0.5,0.0886426592797784,0.029362880886426593
0.251,0.8043,0.875,0.6875,0.6563,0.06,0.0575
0.7170000000000001,,0.4857,0.3143,0.3143,0.03320683111954459,0.004743833017077799
0.37200000000000005,0.7636,0.8393,0.6339,0.625,0.0644789867587795,0.03166378814047208
0.39899999999999997,0.7736,0.8129000000000001,0.614,0.5906,0.08693441789527198,0.026944585663446874
0.38,0.6739,0.9151,0.7925,0.7736,0.05405405405405406,0.07037225905150434
0.311,0.8889,0.8865999999999999,0.7731,0.7433,0.10544538873150772,0.0226628895184136
0.115,0.9582999999999999,0.9792000000000001,0.875,0.875,0.08743169398907104,0.08743169398907104
0.914,0.16899999999999998,0.4658,0.17809999999999998,0.1507,0.05083565459610028,0.04944289693593315
0.9229999999999999,,0.4118,0.1765,0.1765,0.06576402321083172,0.0038684719535783366
0.413,0.8154,0.9007999999999999,0.6942,0.6777,0.08449720670391062,0.04539106145251397
0.88,0.1818,0.4925,0.2761,0.23879999999999998,0.06175115207373272,0.05069124423963134
0.22399999999999998,0.75,0.825,0.575,0.575,0.054274084124830396,0.027137042062415198
0.526,0.3778,0.7692,0.6615000000000001,0.6,0.07719714964370546,0.05344418052256532
0.317,0.88,0.8661,0.7857,0.75,0.09807355516637478,0.043782837127845885
0.313,0.6173,0.835,0.5728,0.5631,0.08780903665814152,0.06905370843989769
0.1,0.8667,0.9333,0.8111,0.8111,0.1100244498777506,0.07334963325183375
0.457,0.6957,0.7692,0.3846,0.34619999999999995,0.05997693194925029,0.0265282583621684
0.645,,0.6470999999999999,0.5294,0.5294,0.031598513011152414,0.0
0.196,0.875,0.9444,0.875,0.8472,0.07317073170731707,0.024390243902439025
0.261,0.7585999999999999,0.8689,0.6393,0.623,0.043478260869565216,0.020669992872416252
0.5670000000000001,,0.8519,0.6481,0.6111,0.046511627906976744,0.008613264427217916
0.371,0.9129999999999999,0.9275,0.8116,0.8116,0.045364891518737675,0.030243261012491782
0.664,,0.6667000000000001,0.4583,0.4167,0.04047217537942664,0.00505902192242833
0.48100000000000004,,0.8261,0.5652,0.5652,0.08070175438596491,0.028070175438596492
0.457,0.5263,0.7561,0.5854,0.5366,0.06984667802385008,0.06473594548551959
0.505,0.40740000000000004,0.5625,0.4375,0.375,0.08333333333333333,0.140625
0.205,0.8358,0.8939,0.75,0.7121,0.08488745980707396,0.043086816720257236
0.46299999999999997,0.5075,0.7766,0.6596,0.6277,0.08568824065633546,0.061075660893345485
0.5,,0.7188,0.5625,0.5,0.04371584699453552,0.004098360655737705
0.311,0.7115,0.7918999999999999,0.5434,0.5029,0.09192348565356004,0.02763018065887354
0.6579999999999999,0.6923,0.8189,0.622,0.5906,0.06024667931688805,0.012333965844402278
0.7190000000000001,,0.5832999999999999,0.25,0.23329999999999998,0.040295500335795834,0.008059100067159167
0.253,0.7,0.8148000000000001,0.5556,0.537,0.09364161849710982,0.023121387283236993
0.442,0.7667,0.7295,0.541,0.4754,0.07253269916765755,0.0178359096313912
0.20199999999999999,,0.9211,0.6053000000000001,0.5789,0.076,0.018
0.342,0.5861999999999999,0.7937000000000001,0.5872999999999999,0.5661,0.09727225939269171,0.029850746268656716
0.536,0.2955,0.6031,0.2748,0.2672,0.08066502463054187,0.027093596059113302
0.5579999999999999,0.3333,0.6486,0.2568,0.2432,0.14095238095238094,0.02857142857142857
0.682,,0.5362,0.21739999999999998,0.1884,0.041996348143639686,0.007303712720632989
0.263,0.8181999999999999,0.9247,0.6881999999999999,0.6881999999999999,0.08266666666666667,0.029333333333333333
0.34299999999999997,0.5909,0.8837,0.6977,0.6512,0.07557117750439367,0.03866432337434095
0.546,,0.47619999999999996,0.1905,0.09519999999999999,0.05570291777188329,0.013262599469496022
0.364,0.7273000000000001,0.8367,0.6259,0.619,0.08526682134570766,0.031902552204176336
0.252,0.7692,0.8915000000000001,0.6744,0.6589,0.09409190371991247,0.05689277899343545
0.894,0.22469999999999998,0.5306000000000001,0.3469,0.3265,0.03266666666666666,0.059333333333333335
0.674,,0.5,0.125,0.125,0.03838771593090211,0.012476007677543186
0.204,0.9383,0.9192,0.8687,0.8484999999999999,0.0677154582763338,0.05540355677154583
0.359,0.7872,0.8162999999999999,0.6224000000000001,0.6122,0.05968331303288672,0.028623629719853837
0.519,0.4468,0.7791,0.3953,0.3837,0.06195965417867435,0.03386167146974063
0.373,0.8161,0.8889,0.6778,0.6778,0.04620123203285421,0.044661190965092405
0.546,0.6596,0.7802,0.5824,0.5495,0.07016191210485737,0.036237471087124135
0.163,0.8332999999999999,0.963,0.7406999999999999,0.7037,0.08282208588957055,0.0736196319018405
0.377,0.36840000000000006,0.6570999999999999,0.419,0.3714,0.06976744186046512,0.02524916943521595
0.319,0.6034,0.8643000000000001,0.5643,0.5357,0.08036739380022963,0.06659012629161883
0.43700000000000006,0.8056,0.8298000000000001,0.617,0.5957,0.09003831417624521,0.06896551724137931
0.268,,0.9,0.5,0.5,0.14084507042253522,0.014084507042253521
0.818,,0.5737,0.2316,0.2,0.0913900913900914,0.004329004329004329
0.805,0.1739,0.5177,0.2695,0.24109999999999998,0.08084862385321101,0.013188073394495414
0.5670000000000001,,0.4483,0.3448,0.3448,0.10469314079422383,0.010830324909747292
0.401,0.6136,0.809,0.5427000000000001,0.5176,0.08562822719449226,0.0378657487091222
0.62,0.3478,,,,0.014814814814814815,0.056790123456790124
0.491,0.6625,0.772,0.4819,0.456,0.08524734982332155,0.0353356890459364
0.552,0.746,0.8218000000000001,0.5545,0.5545,0.06106408706166868,0.0380894800483676
0.794,,0.5696,0.2278,0.2152,0.04561200923787529,0.008083140877598153
0.7659999999999999,,0.5676,0.3063,0.2703,0.0583903208837454,0.005786428195686481
0.738,0.4493,0.6831,0.36619999999999997,0.331,0.06713947990543735,0.032624113475177303
0.7829999999999999,0.37420000000000003,0.6426000000000001,0.45530000000000004,0.4213,0.09347653142402546,0.06483691328560064
0.718,0.4667,0.537,0.2639,0.24539999999999998,0.1253627394080093,0.008705745792222866
0.562,0.5556,0.6667000000000001,0.34850000000000003,0.3182,0.07013815090329437,0.019128586609989374
0.457,,0.725,0.6,0.575,0.056022408963585436,0.01680672268907563
0.77,,0.575,0.325,0.275,0.05291005291005291,0.0026455026455026454
0.35600000000000004,0.7027,0.7778,0.7444,0.6556000000000001,0.05325443786982249,0.021893491124260357
0.743,,0.5556,0.22219999999999998,0.1778,0.07223113964686999,0.0032102728731942215
0.47600000000000003,,0.8571,0.47619999999999996,0.47619999999999996,0.013199245757385292,0.0031426775612822125
0.541,0.6154,0.7692,0.4525,0.4389,0.10625,0.025
0.629,0.6792,0.7544,0.5088,0.47369999999999995,0.06764240506329114,0.020965189873417722
0.359,,0.7429000000000001,0.4571,0.4571,0.11627906976744186,0.029900332225913623
0.754,0.3636,0.6667000000000001,0.3333,0.3056,0.066543438077634,0.06099815157116451
0.319,0.7726999999999999,0.898,0.6531,0.6531,0.06648575305291723,0.029850746268656716
0.685,0.5932,0.8079999999999999,0.6,0.6,0.06677350427350427,0.031517094017094016
0.6559999999999999,0.625,0.8571,0.5195000000000001,0.5195000000000001,0.043064876957494405,0.03131991051454139
0.726,0.292,0.8,0.6,0.6,0.031185031185031187,0.11746361746361747
0.517,0.2368,,,,0.06635071090047394,0.18009478672985782
