school_code,county_name,district_name,school_name,enrollment,frpm_count,frpm_perc,num_act_takers,act_avg_score_read,act_avg_score_eng,act_avg_score_math,act_avg_score_sci,act_num_above_21,act_perc_above_21,num_sat_takers,sat_num_read_write_benchmark,sat_perc_read_write_benchmark,sat_num_math_benchmark,sat_perc_math_benchmark,sat_total_num_both_benchmarks,sat_perc_both_benchmarks
3738234,San Diego,Sweetwater Union High,Montgomery Senior High,1852,1283,0.693,62.0,18.0,18.0,18.0,19.0,19.0,0.3065,121.0,73.0,0.6033,42.0,0.3471,39.0,0.3223
118430,San Diego,Vista Unified,Mission Vista High,1693,460,0.272,92.0,27.0,25.0,25.0,24.0,79.0,0.8587,182.0,155.0,0.8515999999999999,130.0,0.7143,124.0,0.6812999999999999
3730728,San Diego,Vista Unified,Rancho Buena Vista High,2101,1180,0.562,63.0,23.0,22.0,23.0,22.0,40.0,0.6349,142.0,112.0,0.7887000000000001,97.0,0.6831,95.0,0.669
3730942,San Diego,Vista Unified,Guajome Park Academy Charter,1416,817,0.5770000000000001,16.0,27.0,26.0,26.0,26.0,14.0,0.875,41.0,32.0,0.7805,28.0,0.6829000000000001,27.0,0.6585
3738705,San Diego,Vista Unified,Vista High,2360,1557,0.66,60.0,23.0,21.0,21.0,22.0,31.0,0.5167,159.0,98.0,0.6164000000000001,65.0,0.40880000000000005,55.0,0.34590000000000004
127423,San Diego,Carlsbad Unified,Sage Creek High,1320,237,0.18,103.0,27.0,28.0,27.0,26.0,92.0,0.8931999999999999,149.0,140.0,0.9396,118.0,0.7918999999999999,117.0,0.7852
3730694,San Diego,Carlsbad Unified,Carlsbad High,2342,555,0.237,154.0,24.0,24.0,24.0,23.0,110.0,0.7143,189.0,168.0,0.8889,142.0,0.7513,139.0,0.7354
3735206,San Diego,Oceanside Unified,Oceanside High,2195,1422,0.648,76.0,21.0,19.0,20.0,20.0,34.0,0.4474,132.0,90.0,0.6818000000000001,61.0,0.4621,55.0,0.4167
3739018,San Diego,Oceanside Unified,El Camino High,2958,1436,0.485,125.0,20.0,20.0,21.0,21.0,63.0,0.504,246.0,188.0,0.7642,152.0,0.6179,140.0,0.5690999999999999
105726,San Diego,San Marcos Unified,Mission Hills High,2626,1151,0.43799999999999994,178.0,23.0,21.0,21.0,22.0,93.0,0.5225,223.0,176.0,0.7892,110.0,0.49329999999999996,107.0,0.47979999999999995
3737632,San Diego,San Marcos Unified,San Marcos High,3439,1094,0.318,244.0,25.0,24.0,23.0,24.0,172.0,0.7049,307.0,268.0,0.873,201.0,0.6547,193.0,0.6286999999999999
3731114,San Diego,Valley Center-Pauma Unified,Valley Center High,1167,506,0.434,50.0,22.0,21.0,21.0,22.0,25.0,0.5,109.0,77.0,0.7064,43.0,0.3945,41.0,0.3761
114678,San Diego,SBC - High Tech High,High Tech High Chula Vista,570,294,0.516,16.0,22.0,19.0,19.0,19.0,6.0,0.375,91.0,59.0,0.6484000000000001,20.0,0.2198,19.0,0.20879999999999999
114694,San Diego,SBC - High Tech High,High Tech High North County,398,187,0.47,24.0,23.0,22.0,20.0,22.0,13.0,0.5417000000000001,58.0,42.0,0.7241,25.0,0.431,24.0,0.4138
129320,San Diego,Bonsall Unified,Bonsall High,341,146,0.428,5.0,,,,,,,36.0,26.0,0.7222,13.0,0.3611,13.0,0.3611
102103,San Francisco,San Francisco Unified,Jordan (June) School for Equity,233,169,0.725,33.0,16.0,14.0,16.0,15.0,4.0,0.12119999999999999,1.0,,,,,,
107300,San Francisco,San Francisco Unified,City Arts and Tech High,276,209,0.757,7.0,,,,,,,41.0,15.0,0.36590000000000006,8.0,0.19510000000000002,6.0,0.1463
119875,San Francisco,San Francisco Unified,S.F. International High,297,216,0.727,43.0,13.0,12.0,16.0,15.0,1.0,0.0233,47.0,5.0,0.10640000000000001,16.0,0.3404,3.0,0.0638
119958,San Francisco,San Francisco Unified,Academy (The)- SF @McAteer,358,197,0.55,9.0,,,,,,,50.0,22.0,0.44,11.0,0.22,10.0,0.2
127530,San Francisco,San Francisco Unified,KIPP San Francisco College Preparatory,403,379,0.94,50.0,20.0,19.0,19.0,19.0,20.0,0.4,23.0,14.0,0.6087,8.0,0.3478,7.0,0.3043
3830205,San Francisco,San Francisco Unified,Wallenberg (Raoul) Traditional High,626,326,0.521,33.0,23.0,23.0,22.0,23.0,22.0,0.6667000000000001,105.0,82.0,0.7809999999999999,58.0,0.5524,55.0,0.5238
3830254,San Francisco,San Francisco Unified,Burton (Phillip and Sala) Academic High,1092,727,0.6659999999999999,50.0,20.0,20.0,21.0,20.0,25.0,0.5,140.0,74.0,0.5286,51.0,0.3643,41.0,0.2929
3830288,San Francisco,San Francisco Unified,Balboa High,1217,844,0.6940000000000001,42.0,20.0,19.0,21.0,20.0,18.0,0.4286,159.0,112.0,0.7044,89.0,0.5597,79.0,0.49689999999999995
3830387,San Francisco,San Francisco Unified,"Asawa (Ruth) SF Sch of the Arts, A Public School",795,148,0.18600000000000003,39.0,29.0,28.0,24.0,25.0,32.0,0.8205,86.0,81.0,0.9419,64.0,0.7442,64.0,0.7442
3830403,San Francisco,San Francisco Unified,Marshall (Thurgood) High,452,282,0.624,23.0,16.0,14.0,18.0,17.0,4.0,0.1739,51.0,11.0,0.2157,12.0,0.2353,8.0,0.15689999999999998
3830411,San Francisco,San Francisco Unified,Leadership High,324,206,0.636,26.0,17.0,15.0,16.0,16.0,2.0,0.07690000000000001,42.0,12.0,0.2857,3.0,0.07139999999999999,2.0,0.047599999999999996
3830437,San Francisco,San Francisco Unified,Gateway High,479,200,0.418,39.0,21.0,20.0,19.0,19.0,16.0,0.4103,64.0,37.0,0.5781000000000001,25.0,0.3906,24.0,0.375
3831765,San Francisco,San Francisco Unified,Galileo High,1816,1209,0.6659999999999999,95.0,21.0,20.0,23.0,21.0,55.0,0.5789,263.0,172.0,0.654,173.0,0.6578,146.0,0.5550999999999999
3833241,San Francisco,San Francisco Unified,Lincoln (Abraham) High,2070,1021,0.493,112.0,22.0,21.0,22.0,21.0,64.0,0.5714,319.0,243.0,0.7618,228.0,0.7147,205.0,0.6426000000000001
3833407,San Francisco,San Francisco Unified,Lowell High,2774,982,0.354,244.0,28.0,28.0,28.0,26.0,219.0,0.8975,423.0,415.0,0.9811,386.0,0.9125,385.0,0.9102
3834082,San Francisco,San Francisco Unified,Mission High,1099,649,0.591,98.0,17.0,15.0,17.0,16.0,16.0,0.16329999999999997,131.0,58.0,0.44270000000000004,40.0,0.3053,33.0,0.2519
3834769,San Francisco,San Francisco Unified,O'Connell (John) High,480,323,0.6729999999999999,38.0,17.0,16.0,17.0,18.0,7.0,0.18420000000000003,23.0,9.0,0.39130000000000004,6.0,0.2609,4.0,0.1739
3839081,San Francisco,San Francisco Unified,Washington (George) High,1995,984,0.493,94.0,21.0,21.0,22.0,22.0,55.0,0.5851,279.0,211.0,0.7563,198.0,0.7097,172.0,0.6164999999999999
3930476,San Joaquin,San Joaquin County Office of Education,Venture Academy,1590,929,0.584,22.0,18.0,17.0,17.0,18.0,4.0,0.1818,77.0,47.0,0.6103999999999999,18.0,0.23379999999999998,18.0,0.23379999999999998
3932308,San Joaquin,Escalon Unified,Escalon High,803,368,0.45799999999999996,16.0,21.0,19.0,21.0,22.0,10.0,0.625,63.0,48.0,0.7619,30.0,0.47619999999999996,28.0,0.44439999999999996
3933801,San Joaquin,Lincoln Unified,Lincoln High,2854,1455,0.51,59.0,23.0,22.0,23.0,23.0,43.0,0.7288,207.0,168.0,0.8116,111.0,0.5362,107.0,0.5169
3933959,San Joaquin,Linden Unified,Linden High,672,384,0.5710000000000001,33.0,22.0,21.0,20.0,21.0,13.0,0.39390000000000003,33.0,26.0,0.7879,14.0,0.4242,14.0,0.4242
101956,San Joaquin,Lodi Unified,Aspire Benjamin Holt College Preparatory Academy,462,212,0.45899999999999996,98.0,21.0,20.0,20.0,20.0,51.0,0.5204,74.0,63.0,0.8514,44.0,0.5946,44.0,0.5946
108225,San Joaquin,Lodi Unified,Ronald E. McNair High,1822,1426,0.7829999999999999,62.0,19.0,18.0,20.0,19.0,26.0,0.4194,161.0,96.0,0.5963,65.0,0.40369999999999995,55.0,0.34159999999999996
3930237,San Joaquin,Lodi Unified,Bear Creek High,2172,1251,0.5760000000000001,50.0,20.0,20.0,22.0,22.0,23.0,0.46,173.0,125.0,0.7225,109.0,0.6301,100.0,0.578
3930443,San Joaquin,Lodi Unified,Middle College High,254,128,0.504,44.0,26.0,26.0,24.0,24.0,35.0,0.7955,43.0,40.0,0.9301999999999999,36.0,0.8371999999999999,35.0,0.8140000000000001
3934759,San Joaquin,Lodi Unified,Tokay High,2061,1361,0.66,92.0,21.0,20.0,22.0,22.0,45.0,0.4891,111.0,83.0,0.7476999999999999,68.0,0.6126,62.0,0.5586
3934783,San Joaquin,Lodi Unified,Lodi High,2157,1091,0.506,121.0,23.0,22.0,23.0,22.0,77.0,0.6364,153.0,133.0,0.8693000000000001,110.0,0.7190000000000001,107.0,0.6993
101576,San Joaquin,Manteca Unified,Weston Ranch High,1191,813,0.6829999999999999,11.0,,,,,,,104.0,71.0,0.6827,36.0,0.34619999999999995,35.0,0.33649999999999997
116376,San Joaquin,Manteca Unified,Lathrop High,1266,680,0.537,32.0,21.0,21.0,21.0,21.0,17.0,0.5313,124.0,87.0,0.7016,37.0,0.2984,34.0,0.2742
3930310,San Joaquin,Manteca Unified,Sierra High,1377,610,0.44299999999999995,35.0,24.0,23.0,22.0,22.0,26.0,0.7429000000000001,109.0,97.0,0.8898999999999999,57.0,0.5229,55.0,0.5046
3932001,San Joaquin,Manteca Unified,East Union High,1603,821,0.512,29.0,21.0,20.0,22.0,20.0,13.0,0.4483,113.0,82.0,0.7256999999999999,48.0,0.42479999999999996,45.0,0.3982
3935103,San Joaquin,Manteca Unified,Manteca High,1663,896,0.539,16.0,23.0,23.0,22.0,22.0,9.0,0.5625,75.0,43.0,0.5733,25.0,0.3333,25.0,0.3333
126755,San Joaquin,New Jerusalem Elementary,"Humphreys College Academy of Business, Law and Education",814,656,0.8059999999999999,2.0,,,,,,,50.0,23.0,0.46,12.0,0.24,11.0,0.22
125849,San Joaquin,Ripon Unified,California Connections Academy @ Ripon,1360,623,0.45799999999999996,9.0,,,,,,,22.0,21.0,0.9545,11.0,0.5,11.0,0.5
3935756,San Joaquin,Ripon Unified,Ripon High,970,308,0.318,37.0,25.0,23.0,23.0,23.0,31.0,0.8378,72.0,62.0,0.8611,35.0,0.4861,34.0,0.4722
108159,San Joaquin,Stockton Unified,Cesar Chavez High,2242,1426,0.636,22.0,19.0,19.0,18.0,18.0,7.0,0.3182,192.0,96.0,0.5,50.0,0.26039999999999996,39.0,0.20309999999999997
118497,San Joaquin,Stockton Unified,Aspire Langston Hughes Academy,756,538,0.7120000000000001,94.0,17.0,16.0,17.0,17.0,17.0,0.1809,68.0,36.0,0.5294,16.0,0.2353,16.0,0.2353
119743,San Joaquin,Stockton Unified,Stockton Early College Academy,432,219,0.507,72.0,23.0,21.0,21.0,20.0,38.0,0.5278,89.0,78.0,0.8764,58.0,0.6517000000000001,56.0,0.6292
120733,San Joaquin,Stockton Unified,Stockton Collegiate International Secondary,515,242,0.47,2.0,,,,,,,32.0,26.0,0.8125,14.0,0.4375,14.0,0.4375
123802,San Joaquin,Stockton Unified,Health Careers Academy,494,313,0.634,41.0,18.0,17.0,18.0,18.0,11.0,0.2683,74.0,29.0,0.39189999999999997,17.0,0.2297,15.0,0.2027
124248,San Joaquin,Stockton Unified,Pacific Law Academy,216,118,0.546,13.0,,,,,,,39.0,31.0,0.7948999999999999,20.0,0.5128,17.0,0.4359
3930427,San Joaquin,Stockton Unified,Weber Institute,427,290,0.679,5.0,,,,,,,30.0,18.0,0.6,8.0,0.2667,8.0,0.2667
3932100,San Joaquin,Stockton Unified,Edison High,2267,1705,0.752,25.0,19.0,17.0,18.0,18.0,7.0,0.28,170.0,66.0,0.3882,33.0,0.1941,28.0,0.16469999999999999
3932654,San Joaquin,Stockton Unified,Franklin High,2143,1469,0.685,57.0,20.0,19.0,20.0,20.0,21.0,0.36840000000000006,153.0,81.0,0.5294,60.0,0.3922,50.0,0.3268
3937406,San Joaquin,Stockton Unified,Stagg Senior High,1684,1092,0.648,18.0,19.0,18.0,19.0,19.0,5.0,0.2778,73.0,38.0,0.5205,17.0,0.2329,15.0,0.20550000000000002
102392,San Joaquin,Tracy Joint Unified,Millennium Charter,551,122,0.221,10.0,,,,,,,69.0,51.0,0.7391,37.0,0.5362,34.0,0.4928
119040,San Joaquin,Tracy Joint Unified,John C. Kimball High,1506,554,0.368,25.0,24.0,22.0,23.0,23.0,16.0,0.64,124.0,102.0,0.8226,73.0,0.5887,69.0,0.5565
3930302,San Joaquin,Tracy Joint Unified,Merrill F. West High,2043,1166,0.5710000000000001,65.0,20.0,19.0,19.0,20.0,20.0,0.3077,142.0,109.0,0.7676000000000001,67.0,0.4718,65.0,0.45770000000000005
3938008,San Joaquin,Tracy Joint Unified,Tracy High,1999,746,0.373,60.0,24.0,24.0,23.0,23.0,41.0,0.6833,147.0,124.0,0.8434999999999999,85.0,0.5782,79.0,0.5374
128967,San Joaquin,Lammersville Joint Unified,Mountain House High,1348,268,0.19899999999999998,52.0,28.0,27.0,26.0,26.0,46.0,0.8845999999999999,132.0,114.0,0.8636,82.0,0.6212,80.0,0.6061
4030755,San Luis Obispo,Atascadero Unified,Atascadero High,1322,452,0.342,34.0,26.0,25.0,25.0,25.0,26.0,0.7646999999999999,44.0,39.0,0.8864,29.0,0.6591,29.0,0.6591
125328,San Luis Obispo,Lucia Mar Unified,Central Coast New Tech High,306,113,0.369,13.0,,,,,,,19.0,17.0,0.8946999999999999,11.0,0.5789,11.0,0.5789
4030268,San Luis Obispo,Lucia Mar Unified,Nipomo High,937,611,0.652,23.0,22.0,21.0,21.0,23.0,14.0,0.6087,52.0,42.0,0.8077,27.0,0.5192,26.0,0.5
4030557,San Luis Obispo,Lucia Mar Unified,Arroyo Grande High,2053,763,0.37200000000000005,158.0,23.0,22.0,22.0,22.0,97.0,0.6139,131.0,117.0,0.8931,83.0,0.6335999999999999,83.0,0.6335999999999999
4034807,San Luis Obispo,San Luis Coastal Unified,Morro Bay High,857,304,0.355,35.0,26.0,25.0,23.0,24.0,27.0,0.7714,49.0,46.0,0.9388,37.0,0.7551000000000001,37.0,0.7551000000000001
4036703,San Luis Obispo,San Luis Coastal Unified,San Luis Obispo High,1558,395,0.254,139.0,26.0,25.0,25.0,24.0,113.0,0.8129000000000001,136.0,125.0,0.9190999999999999,110.0,0.8088,107.0,0.7868
4037701,San Luis Obispo,Templeton Unified,Templeton High,734,110,0.15,69.0,24.0,24.0,22.0,23.0,50.0,0.7245999999999999,52.0,47.0,0.9037999999999999,32.0,0.6154,32.0,0.6154
4035754,San Luis Obispo,Paso Robles Joint Unified,Paso Robles High,2150,900,0.419,89.0,23.0,22.0,22.0,22.0,53.0,0.5954999999999999,132.0,105.0,0.7955,71.0,0.5379,67.0,0.5075999999999999
4132817,San Mateo,Cabrillo Unified,Half Moon Bay High,1001,364,0.364,65.0,27.0,26.0,25.0,25.0,50.0,0.7692,77.0,60.0,0.7792,44.0,0.5714,44.0,0.5714
127548,San Mateo,Jefferson Union High,Summit Public School: Shasta,491,90,0.183,49.0,23.0,22.0,21.0,22.0,34.0,0.6939,64.0,51.0,0.7968999999999999,41.0,0.6406000000000001,40.0,0.625
4133393,San Mateo,Jefferson Union High,Jefferson High,1217,540,0.444,19.0,19.0,20.0,19.0,19.0,9.0,0.47369999999999995,228.0,102.0,0.4474,44.0,0.193,41.0,0.17980000000000002
4135075,San Mateo,Jefferson Union High,Oceana High,599,112,0.187,13.0,,,,,,,105.0,79.0,0.7524,66.0,0.6286,62.0,0.5905
4137535,San Mateo,Jefferson Union High,Terra Nova High,812,133,0.16399999999999998,23.0,27.0,26.0,25.0,26.0,19.0,0.8261,171.0,130.0,0.7602,92.0,0.5379999999999999,90.0,0.5263
4137790,San Mateo,Jefferson Union High,Westmoor High,1526,482,0.316,28.0,24.0,25.0,25.0,24.0,25.0,0.8929,344.0,213.0,0.6192,169.0,0.4913,153.0,0.4448
134197,San Mateo,Ravenswood City Elementary,Aspire East Palo Alto Charter,648,553,0.853,31.0,16.0,14.0,18.0,15.0,3.0,0.0968,0.0,,,,,,
129759,San Mateo,San Mateo Union High,Design Tech High,555,59,0.106,33.0,29.0,29.0,26.0,28.0,29.0,0.8787999999999999,71.0,64.0,0.9014,50.0,0.7042,50.0,0.7042
4130217,San Mateo,San Mateo Union High,Aragon High,1675,377,0.225,93.0,28.0,28.0,28.0,26.0,83.0,0.8925,172.0,157.0,0.9128000000000001,137.0,0.7965000000000001,135.0,0.7848999999999999
4130472,San Mateo,San Mateo Union High,Burlingame High,1492,183,0.12300000000000001,131.0,27.0,27.0,27.0,26.0,110.0,0.8397,170.0,160.0,0.9412,140.0,0.8234999999999999,135.0,0.7940999999999999
4130738,San Mateo,San Mateo Union High,Capuchino High,1187,444,0.374,52.0,20.0,20.0,20.0,20.0,21.0,0.40380000000000005,122.0,103.0,0.8443,69.0,0.5656,65.0,0.5328
4133070,San Mateo,San Mateo Union High,Hillsdale High,1569,344,0.21899999999999997,65.0,26.0,25.0,25.0,25.0,55.0,0.8462000000000001,151.0,125.0,0.8278,114.0,0.755,109.0,0.7219
4134557,San Mateo,San Mateo Union High,Mills High,1182,244,0.20600000000000002,82.0,27.0,27.0,28.0,27.0,72.0,0.878,147.0,137.0,0.932,132.0,0.898,126.0,0.8571
4136370,San Mateo,San Mateo Union High,San Mateo High,1713,614,0.358,73.0,28.0,28.0,27.0,27.0,62.0,0.8493,143.0,124.0,0.8671,101.0,0.7062999999999999,100.0,0.6993
112722,San Mateo,Sequoia Union High,Summit Preparatory Charter High,454,241,0.531,43.0,21.0,21.0,20.0,22.0,18.0,0.41859999999999997,47.0,26.0,0.5532,18.0,0.38299999999999995,15.0,0.3191
119503,San Mateo,Sequoia Union High,Everest Public High,407,276,0.6779999999999999,51.0,19.0,17.0,18.0,19.0,12.0,0.2353,42.0,21.0,0.5,9.0,0.2143,5.0,0.11900000000000001
126722,San Mateo,Sequoia Union High,East Palo Alto Academy,364,321,0.882,2.0,,,,,,,33.0,10.0,0.303,5.0,0.1515,4.0,0.12119999999999999
4130993,San Mateo,Sequoia Union High,Carlmont High,2216,255,0.115,173.0,27.0,26.0,27.0,26.0,142.0,0.8208,234.0,217.0,0.9274,199.0,0.8504,191.0,0.8162
4133716,San Mateo,Sequoia Union High,Menlo-Atherton High,2498,967,0.387,133.0,28.0,27.0,27.0,26.0,107.0,0.8045,194.0,154.0,0.7938,134.0,0.6907,130.0,0.6701
4136693,San Mateo,Sequoia Union High,Sequoia High,2067,1011,0.489,122.0,24.0,23.0,23.0,23.0,77.0,0.6311,176.0,135.0,0.767,117.0,0.6648000000000001,108.0,0.6136
4138053,San Mateo,Sequoia Union High,Woodside High,1964,755,0.384,106.0,24.0,23.0,23.0,23.0,75.0,0.7075,151.0,122.0,0.8079000000000001,90.0,0.596,88.0,0.5828
4132551,San Mateo,South San Francisco Unified,El Camino High,1267,361,0.285,21.0,24.0,24.0,24.0,22.0,17.0,0.8095,150.0,125.0,0.8332999999999999,104.0,0.6933,100.0,0.6667000000000001
4137279,San Mateo,South San Francisco Unified,South San Francisco High,1321,581,0.44,20.0,22.0,23.0,25.0,23.0,14.0,0.7,86.0,71.0,0.8256,53.0,0.6163000000000001,51.0,0.593
4230587,Santa Barbara,Carpinteria Unified,Carpinteria Senior High,610,338,0.5539999999999999,39.0,22.0,19.0,22.0,22.0,21.0,0.5385,49.0,39.0,0.7959,34.0,0.6939,31.0,0.6327
4230454,Santa Barbara,Lompoc Unified,Cabrillo High,1176,543,0.462,27.0,26.0,24.0,24.0,25.0,22.0,0.8148000000000001,43.0,39.0,0.907,29.0,0.6744,29.0,0.6744
4233060,Santa Barbara,Lompoc Unified,Lompoc High,1574,1154,0.733,14.0,,,,,,,19.0,14.0,0.7368000000000001,11.0,0.5789,11.0,0.5789
116434,Santa Barbara,Orcutt Union Elementary,Orcutt Academy Charter,787,214,0.272,49.0,25.0,26.0,25.0,25.0,40.0,0.8162999999999999,56.0,52.0,0.9286,44.0,0.7857,43.0,0.7679
102285,Santa Barbara,Santa Maria Joint Union High,Pioneer Valley High,2776,2105,0.758,92.0,20.0,19.0,21.0,19.0,39.0,0.4239,143.0,95.0,0.6643000000000001,59.0,0.41259999999999997,56.0,0.39159999999999995
4234613,Santa Barbara,Santa Maria Joint Union High,Ernest Righetti High,2301,1339,0.5820000000000001,58.0,21.0,20.0,22.0,21.0,29.0,0.5,132.0,98.0,0.7424,73.0,0.5529999999999999,68.0,0.5152
4236030,Santa Barbara,Santa Maria Joint Union High,Santa Maria High,2720,2297,0.8440000000000001,93.0,18.0,17.0,19.0,19.0,25.0,0.2688,142.0,93.0,0.6548999999999999,74.0,0.5211,68.0,0.4789
4236345,Santa Barbara,Santa Ynez Valley Union High,Santa Ynez Valley Union High,908,249,0.27399999999999997,50.0,26.0,24.0,22.0,22.0,38.0,0.76,69.0,63.0,0.9129999999999999,49.0,0.7101000000000001,48.0,0.6957
4231726,Santa Barbara,Santa Barbara Unified,Dos Pueblos Senior High,1988,711,0.358,155.0,25.0,25.0,25.0,24.0,107.0,0.6903,191.0,169.0,0.8848,144.0,0.7539,142.0,0.7434999999999999
4235230,Santa Barbara,Santa Barbara Unified,San Marcos Senior High,2043,966,0.473,106.0,25.0,25.0,24.0,25.0,81.0,0.7642,183.0,158.0,0.8634000000000001,119.0,0.6503,116.0,0.6339
4235727,Santa Barbara,Santa Barbara Unified,Santa Barbara Senior High,2154,1004,0.466,126.0,25.0,24.0,23.0,23.0,87.0,0.6905,157.0,140.0,0.8917,108.0,0.6879000000000001,105.0,0.6688
113431,Santa Clara,Santa Clara County Office of Education,University Preparatory Academy Charter,684,112,0.16399999999999998,33.0,27.0,28.0,27.0,27.0,27.0,0.8181999999999999,51.0,48.0,0.9412,38.0,0.7451000000000001,37.0,0.7254999999999999
123257,Santa Clara,Santa Clara County Office of Education,Downtown College Prep - Alum Rock,668,499,0.747,38.0,17.0,16.0,17.0,17.0,7.0,0.18420000000000003,19.0,9.0,0.47369999999999995,4.0,0.21050000000000002,4.0,0.21050000000000002
123794,Santa Clara,Santa Clara County Office of Education,Summit Public School: Tahoma,379,131,0.34600000000000003,31.0,22.0,22.0,21.0,22.0,15.0,0.4839,54.0,42.0,0.7778,29.0,0.537,27.0,0.5
4330239,Santa Clara,Campbell Union High,Leigh High,1772,168,0.095,133.0,28.0,28.0,28.0,27.0,120.0,0.9023,165.0,153.0,0.9273,129.0,0.7818,127.0,0.7696999999999999
4330866,Santa Clara,Campbell Union High,Branham High,1802,302,0.168,67.0,28.0,28.0,27.0,26.0,64.0,0.9551999999999999,139.0,129.0,0.9281,106.0,0.7626000000000001,103.0,0.741
4331955,Santa Clara,Campbell Union High,Del Mar High,1300,643,0.495,67.0,21.0,20.0,19.0,21.0,29.0,0.4328,87.0,59.0,0.6781999999999999,32.0,0.3678,30.0,0.3448
4336137,Santa Clara,Campbell Union High,Prospect High,1555,435,0.28,65.0,26.0,26.0,25.0,26.0,51.0,0.7846,140.0,117.0,0.8356999999999999,92.0,0.6570999999999999,87.0,0.6214
4338505,Santa Clara,Campbell Union High,Westmont High,1601,434,0.271,71.0,28.0,28.0,25.0,26.0,60.0,0.8451000000000001,129.0,122.0,0.9457,99.0,0.7674,99.0,0.7674
116889,Santa Clara,East Side Union High,KIPP San Jose Collegiate,530,368,0.6940000000000001,100.0,20.0,20.0,20.0,20.0,40.0,0.4,46.0,36.0,0.7826000000000001,27.0,0.5870000000000001,26.0,0.5652
123745,Santa Clara,East Side Union High,Summit Public School: Rainier,362,168,0.46399999999999997,38.0,20.0,20.0,20.0,20.0,15.0,0.3947,49.0,43.0,0.8776,23.0,0.4694,22.0,0.449
125427,Santa Clara,East Side Union High,Calero High,366,189,0.516,2.0,,,,,,,24.0,6.0,0.25,1.0,0.0417,1.0,0.0417
125617,Santa Clara,East Side Union High,ACE Charter High,363,275,0.758,34.0,14.0,14.0,15.0,15.0,1.0,0.0294,0.0,,,,,,
130856,Santa Clara,East Side Union High,Luis Valdez Leadership Academy,363,276,0.76,22.0,17.0,15.0,16.0,15.0,2.0,0.0909,34.0,8.0,0.2353,3.0,0.0882,3.0,0.0882
131995,Santa Clara,East Side Union High,B. Roberto Cruz Leadership Academy,270,225,0.833,0.0,,,,,,,20.0,4.0,0.2,1.0,0.05,1.0,0.05
132274,Santa Clara,East Side Union High,Alpha Cindy Avitia High,438,387,0.884,0.0,,,,,,,88.0,49.0,0.5568,44.0,0.5,39.0,0.4432
4330015,Santa Clara,East Side Union High,Yerba Buena High,1706,1123,0.6579999999999999,13.0,,,,,,,151.0,114.0,0.755,76.0,0.5033,74.0,0.4901
4330023,Santa Clara,East Side Union High,Santa Teresa High,2145,460,0.214,67.0,26.0,26.0,25.0,25.0,54.0,0.8059999999999999,194.0,162.0,0.8351000000000001,122.0,0.6289,120.0,0.6186
4330031,Santa Clara,East Side Union High,Independence High,2872,1371,0.47700000000000004,86.0,21.0,20.0,21.0,21.0,40.0,0.46509999999999996,244.0,193.0,0.7909999999999999,139.0,0.5697,132.0,0.541
4330668,Santa Clara,East Side Union High,Latino College Preparatory Academy,410,334,0.815,5.0,,,,,,,54.0,19.0,0.3519,12.0,0.22219999999999998,10.0,0.1852
4330692,Santa Clara,East Side Union High,Evergreen Valley High,2961,475,0.16,122.0,29.0,29.0,29.0,28.0,114.0,0.9344,344.0,316.0,0.9186,295.0,0.8576,287.0,0.8343
4332995,Santa Clara,East Side Union High,Andrew P. Hill High,1867,1182,0.633,26.0,23.0,22.0,23.0,23.0,17.0,0.6537999999999999,140.0,111.0,0.7929,80.0,0.5714,78.0,0.5571
4333639,Santa Clara,East Side Union High,James Lick High,1053,877,0.833,7.0,,,,,,,94.0,39.0,0.41490000000000005,26.0,0.2766,19.0,0.2021
4334900,Santa Clara,East Side Union High,Mt. Pleasant High,1271,811,0.638,14.0,,,,,,,106.0,82.0,0.7736,53.0,0.5,49.0,0.4623
4335204,Santa Clara,East Side Union High,Oak Grove High,1766,833,0.47200000000000003,37.0,23.0,22.0,23.0,22.0,21.0,0.5676,148.0,100.0,0.6757,77.0,0.5203,66.0,0.4459
4335428,Santa Clara,East Side Union High,William C. Overfelt High,1438,1106,0.769,106.0,17.0,16.0,18.0,18.0,20.0,0.1887,133.0,67.0,0.5038,42.0,0.31579999999999997,33.0,0.2481
4335907,Santa Clara,East Side Union High,Piedmont Hills High,2058,528,0.257,48.0,26.0,26.0,27.0,26.0,41.0,0.8542000000000001,238.0,206.0,0.8654999999999999,187.0,0.7857,178.0,0.7479
4337903,Santa Clara,East Side Union High,Silver Creek High,2435,949,0.39,50.0,25.0,25.0,26.0,25.0,41.0,0.82,268.0,221.0,0.8245999999999999,192.0,0.7164,181.0,0.6754000000000001
4331799,Santa Clara,Fremont Union High,Cupertino High,2305,213,0.092,209.0,29.0,30.0,30.0,29.0,200.0,0.9569,234.0,219.0,0.9359000000000001,208.0,0.8889,203.0,0.8675
4332474,Santa Clara,Fremont Union High,Fremont High,2081,644,0.309,82.0,27.0,27.0,27.0,26.0,66.0,0.8049,156.0,127.0,0.8140999999999999,111.0,0.7115,106.0,0.6795
4333316,Santa Clara,Fremont Union High,Homestead High,2425,351,0.145,197.0,30.0,30.0,30.0,29.0,185.0,0.9390999999999999,179.0,167.0,0.9329999999999999,162.0,0.905,158.0,0.8826999999999999
4334421,Santa Clara,Fremont Union High,Lynbrook High,1880,103,0.055,172.0,32.0,32.0,32.0,31.0,165.0,0.9593,112.0,108.0,0.9643,106.0,0.9464,106.0,0.9464
